Date,Open,High,Low,Close,Ticker,,
2023-05-31,25068.4707,25093.58984,24963.55078,25059.66992,BSE-500,,
2023-06-01,25090.69922,25146.90039,25020.91992,25042.41992,BSE-500,,
2023-06-02,25110.94922,25168.9707,25070.68945,25122.99023,BSE-500,,
2023-06-05,25196.66016,25262.92969,25193.0293,25201.19922,BSE-500,,
2023-06-06,25200.44922,25256.34961,25134.19922,25233.58984,BSE-500,,
2023-06-07,25283.98047,25447.94922,25283.9707,25431.09961,BSE-500,,
2023-06-08,25451.17969,25500.81055,25278.10938,25296.57031,BSE-500,,
2023-06-09,25302.53906,25359.40039,25210.9707,25224.55078,BSE-500,,
2023-06-12,25242.50977,25329.42969,25221.34961,25302.89063,BSE-500,,
2023-06-13,25329.0293,25506.74023,25329.01953,25496.65039,BSE-500,,
2023-06-14,25504.36914,25562.85938,25472.88086,25549.03906,BSE-500,,
2023-06-15,25536.10938,25635.23047,25476.78906,25502.55078,BSE-500,,
2023-06-16,25528.41016,25744.31055,25527.89063,25698.78906,BSE-500,,
2023-06-19,25738.40039,25800.2793,25598.08984,25631.66016,BSE-500,,
2023-06-20,25634.74023,25749.75977,25538.5293,25716.35938,BSE-500,,
2023-06-21,25776.39063,25846.24023,25728.74023,25789.55078,BSE-500,,
2023-06-22,25813,25817.83008,25605.11914,25621.84961,BSE-500,,
2022-06-22,3199.899902,3250.550049,3183,3222.949951,TCS,,
2022-06-23,3222.949951,3318,3222.949951,3308.800049,TCS,,
2022-06-24,3339,3345,3277.5,3293.100098,TCS,,
2022-06-27,3350,3362.899902,3306.5,3314.699951,TCS,,
2022-06-28,3307,3330,3272.600098,3318.149902,TCS,,
2022-06-29,3271,3333,3271,3290.5,TCS,,
2022-06-30,3272,3310.899902,3255,3267.100098,TCS,,
2022-07-01,3260,3333,3252.050049,3315.100098,TCS,,
2022-07-04,3312,3317.949951,3225.050049,3235.050049,TCS,,
2022-07-05,3255,3272,3206.949951,3216.300049,TCS,,
2022-07-06,3218.5,3268.5,3202.25,3260.75,TCS,,
2022-07-07,3271,3319.399902,3265.050049,3287.850098,TCS,,
2022-07-08,3300,3305,3250,3265.449951,TCS,,
2022-07-11,3206.149902,3225,3106,3113.800049,TCS,,
2022-07-12,3114.899902,3136.199951,3080.25,3084.699951,TCS,,
2022-07-13,3104,3110,3035,3038.75,TCS,,
2022-07-14,3056,3057,2967,2998.75,TCS,,
2022-07-15,3018.550049,3028.899902,2953,2994.600098,TCS,,
2022-07-18,3023,3076.949951,3014.300049,3063.5,TCS,,
2022-07-19,3030.050049,3078.949951,3030.050049,3074.25,TCS,,
2022-07-20,3107.800049,3171.949951,3098.050049,3164.800049,TCS,,
2022-07-21,3167,3184,3144.050049,3177.300049,TCS,,
2022-07-22,3185,3197,3143.5,3171,TCS,,
2022-07-25,3165,3186.449951,3149.100098,3166.75,TCS,,
2022-07-26,3164.699951,3168.899902,3096.5,3115.899902,TCS,,
2022-07-27,3115,3194.100098,3110,3188.850098,TCS,,
2022-07-28,3216,3264,3201.649902,3260.5,TCS,,
2022-07-29,3290,3317.300049,3275,3301.899902,TCS,,
2022-08-01,3327,3327,3271,3298.800049,TCS,,
2022-08-02,3290,3312.899902,3271.649902,3291.800049,TCS,,
2022-08-03,3280,3349,3277.050049,3339.5,TCS,,
2022-08-04,3350,3387.899902,3307.350098,3354.949951,TCS,,
2022-08-05,3361.199951,3377,3355,3365.050049,TCS,,
2022-08-08,3365,3378.899902,3336,3374.449951,TCS,,
2022-08-10,3385,3385,3335,3354.25,TCS,,
2022-08-11,3400,3428.699951,3375.050049,3422.5,TCS,,
2022-08-12,3419,3419,3381.25,3401.550049,TCS,,
2022-08-16,3411,3414.850098,3387.5,3392.699951,TCS,,
2022-08-17,3385.100098,3417.949951,3371.100098,3401.100098,TCS,,
2022-08-18,3390,3392,3362,3381.25,TCS,,
2022-08-19,3387,3421.5,3371.25,3385.75,TCS,,
2022-08-22,3365,3384.100098,3347.399902,3354.550049,TCS,,
2022-08-23,3319.949951,3341.899902,3270,3284.600098,TCS,,
2022-08-24,3292,3308,3250.199951,3255.350098,TCS,,
2022-08-25,3276,3278.149902,3214.75,3218.199951,TCS,,
2022-08-26,3234.300049,3257,3216.800049,3222.199951,TCS,,
2022-08-29,3125,3142.699951,3081,3132.550049,TCS,,
2022-08-30,3155,3226.5,3142.100098,3211.149902,TCS,,
2022-09-01,3190,3190,3121,3131.699951,TCS,,
2022-09-02,3163,3163,3120.300049,3130.399902,TCS,,
2022-09-05,3123.649902,3147.949951,3112.25,3133.399902,TCS,,
2022-09-06,3135.5,3140.850098,3106.350098,3127.050049,TCS,,
2022-09-07,3102,3161.899902,3102,3149.600098,TCS,,
2022-09-08,3170,3183.5,3160.100098,3169.649902,TCS,,
2022-09-09,3195,3233.5,3168.5,3217.649902,TCS,,
2022-09-12,3239.899902,3269.800049,3225,3242.949951,TCS,,
2022-09-13,3263.449951,3263.449951,3225,3229.350098,TCS,,
2022-09-14,3135,3141.399902,3113.800049,3120.399902,TCS,,
2022-09-15,3130,3137.75,3100,3104.350098,TCS,,
2022-09-16,3076,3094.350098,3000,3008.699951,TCS,,
2022-09-19,3036,3042,2987.800049,3028.800049,TCS,,
2022-09-20,3050,3079.949951,3030,3040.300049,TCS,,
2022-09-21,3028,3041.399902,2998.149902,3001.199951,TCS,,
2022-09-22,2990,3029.949951,2979.300049,3007.399902,TCS,,
2022-09-23,3004,3022.5,2979,2982.050049,TCS,,
2022-09-26,2959.850098,3025.850098,2926.100098,2994.399902,TCS,,
2022-09-27,3009.399902,3025,2976,3017.449951,TCS,,
2022-09-28,2980,3049.949951,2980,3035.649902,TCS,,
2022-09-29,3054,3055.850098,2990,2997.300049,TCS,,
2022-09-30,2990.850098,3019.699951,2950.100098,3004.550049,TCS,,
2022-10-03,2995,3020.699951,2974,2984.949951,TCS,,
2022-10-04,3029.949951,3098,3023,3091.149902,TCS,,
2022-10-06,3111,3124,3092.449951,3101.949951,TCS,,
2022-10-07,3097.399902,3105,3058.100098,3064.899902,TCS,,
2022-10-10,3010,3127,3005,3118.550049,TCS,,
2022-10-11,3100,3145,3053.350098,3069.550049,TCS,,
2022-10-12,3084.899902,3109.899902,3062.050049,3100.75,TCS,,
2022-10-13,3100.75,3110,3052.350098,3103.300049,TCS,,
2022-10-14,3145,3150,3071,3099.149902,TCS,,
2022-10-17,3072.649902,3128.399902,3071.449951,3111.75,TCS,,
2022-10-18,3150,3155.350098,3128.550049,3144.699951,TCS,,
2022-10-19,3159,3159,3112,3121.850098,TCS,,
2022-10-20,3105,3160,3105,3157.300049,TCS,,
2022-10-21,3157.800049,3160.399902,3127,3137.399902,TCS,,
2022-10-24,3170.100098,3178,3155,3161.699951,TCS,,
2022-10-25,3180.5,3184.25,3151.149902,3162.100098,TCS,,
2022-10-27,3160.699951,3174,3134.350098,3157.399902,TCS,,
2022-10-28,3150,3178.5,3145,3163.25,TCS,,
2022-10-31,3199,3199,3177.800049,3193.149902,TCS,,
2022-11-01,3214.5,3262.600098,3203.449951,3259.699951,TCS,,
2022-11-02,3270,3270,3222.050049,3241.699951,TCS,,
2022-11-03,3228.050049,3228.050049,3195,3206.75,TCS,,
2022-11-04,3217,3220.050049,3166.149902,3217.399902,TCS,,
2022-11-07,3229,3242.800049,3195.100098,3233.699951,TCS,,
2022-11-09,3249.800049,3249.800049,3201.649902,3216.050049,TCS,,
2022-11-10,3170,3225,3170,3205.649902,TCS,,
2022-11-11,3269.600098,3341.600098,3255.050049,3315.949951,TCS,,
2022-11-14,3324,3349,3309,3335.5,TCS,,
2022-11-15,3321,3339.949951,3292,3332.600098,TCS,,
2022-11-16,3338.899902,3367.899902,3321.449951,3355.350098,TCS,,
2022-11-17,3340,3360,3317.75,3349,TCS,,
2022-11-18,3350,3362.75,3321,3343.449951,TCS,,
2022-11-21,3322.5,3333.699951,3273,3283.5,TCS,,
2022-11-22,3280,3318.949951,3255.25,3314.949951,TCS,,
2022-11-23,3330,3330,3291,3308.300049,TCS,,
2022-11-24,3316.25,3392.949951,3308.300049,3380.149902,TCS,,
2022-11-25,3383,3403.350098,3348,3389.649902,TCS,,
2022-11-28,3366,3417,3365.550049,3395.25,TCS,,
2022-11-29,3383,3429,3383,3397.350098,TCS,,
2022-11-30,3383,3414.899902,3375,3390.800049,TCS,,
2022-12-01,3425,3480,3420,3475.649902,TCS,,
2022-12-02,3458.100098,3468.899902,3413,3439.149902,TCS,,
2022-12-05,3433,3439.149902,3407,3425.899902,TCS,,
2022-12-06,3400.050049,3407.949951,3368,3385.350098,TCS,,
2022-12-07,3368.300049,3393.699951,3354,3380.600098,TCS,,
2022-12-08,3360,3380.600098,3339.449951,3350.550049,TCS,,
2022-12-09,3374.100098,3374.100098,3276.350098,3292.75,TCS,,
2022-12-12,3255.5,3296,3236.100098,3286.449951,TCS,,
2022-12-13,3277.199951,3336.449951,3267.800049,3332.100098,TCS,,
2022-12-14,3348.800049,3377,3340.899902,3365.350098,TCS,,
2022-12-15,3358.800049,3364.75,3298.949951,3305.100098,TCS,,
2022-12-16,3275,3292,3225.199951,3240.25,TCS,,
2022-12-19,3227,3245.5,3194.5,3202.050049,TCS,,
2022-12-20,3198.899902,3249,3163.649902,3243.949951,TCS,,
2022-12-21,3249,3283.050049,3240,3268.550049,TCS,,
2022-12-22,3294,3294,3245.100098,3259.699951,TCS,,
2022-12-23,3217,3266.850098,3217,3228.350098,TCS,,
2022-12-26,3228.350098,3272,3225.050049,3252.899902,TCS,,
2022-12-27,3269.199951,3273.800049,3231.5,3259.5,TCS,,
2022-12-28,3249.800049,3266.100098,3226,3257.100098,TCS,,
2022-12-29,3231.100098,3271.5,3228,3268.75,TCS,,
2022-12-30,3286.050049,3299,3246.199951,3256.699951,TCS,,
2023-01-02,3261,3266.850098,3235.199951,3261.449951,TCS,,
2023-01-03,3252,3320,3245.300049,3311.350098,TCS,,
2023-01-04,3306.699951,3327.350098,3286.199951,3314.649902,TCS,,
2023-01-05,3330.199951,3337.300049,3281.949951,3311.100098,TCS,,
2023-01-06,3300,3301.550049,3200,3211.550049,TCS,,
2023-01-09,3229,3327,3221.149902,3319.949951,TCS,,
2023-01-10,3285,3298,3230.100098,3286.399902,TCS,,
2023-01-11,3290.100098,3349.5,3271.149902,3328.699951,TCS,,
2023-01-12,3329,3350,3315.550049,3334.350098,TCS,,
2023-01-13,3342.899902,3379,3305,3374.550049,TCS,,
2023-01-16,3317,3353,3298.050049,3334.050049,TCS,,
2023-01-17,3330,3381.800049,3321,3378.399902,TCS,,
2023-01-18,3380,3408.949951,3372.25,3390,TCS,,
2023-01-19,3380,3387,3361,3373.100098,TCS,,
2023-01-20,3365,3394.649902,3355.600098,3363.100098,TCS,,
2023-01-23,3388,3419,3355.600098,3414.899902,TCS,,
2023-01-24,3425,3451.949951,3417.300049,3436.300049,TCS,,
2023-01-25,3425.300049,3435,3405,3429.75,TCS,,
2023-01-27,3426,3446,3382.300049,3411.050049,TCS,,
2023-01-30,3420,3458.449951,3385.550049,3433.649902,TCS,,
2023-01-31,3449,3449,3351,3358.699951,TCS,,
2023-02-01,3363,3419,3355,3408.350098,TCS,,
2023-02-02,3427,3469,3420.100098,3460.399902,TCS,,
2023-02-03,3504,3504,3452.899902,3482.300049,TCS,,
2023-02-06,3473.149902,3473.149902,3436.850098,3459.949951,TCS,,
2023-02-07,3468.899902,3493,3461.399902,3472.550049,TCS,,
2023-02-08,3478.050049,3539.899902,3478.050049,3520.100098,TCS,,
2023-02-09,3515,3547.600098,3505.300049,3540.850098,TCS,,
2023-02-10,3520,3542.350098,3508.149902,3537.550049,TCS,,
2023-02-13,3549,3549,3473.399902,3482.399902,TCS,,
2023-02-14,3505,3524.850098,3495,3500.100098,TCS,,
2023-02-15,3487,3526,3460.149902,3520.649902,TCS,,
2023-02-16,3527.199951,3575,3527,3558.050049,TCS,,
2023-02-17,3526.149902,3538.899902,3490,3501.149902,TCS,,
2023-02-20,3502,3522,3475.050049,3487.300049,TCS,,
2023-02-21,3494,3508.899902,3444.75,3451,TCS,,
2023-02-22,3414.949951,3447,3395,3401.550049,TCS,,
2023-02-23,3421,3452.399902,3408,3413.800049,TCS,,
2023-02-24,3422.5,3433.949951,3382.300049,3400.449951,TCS,,
2023-02-27,3390,3390,3316,3331.850098,TCS,,
2023-02-28,3328.5,3392,3299.899902,3312.850098,TCS,,
2023-03-01,3323,3389,3315,3385.699951,TCS,,
2023-03-02,3361,3369.899902,3318,3321.449951,TCS,,
2023-03-03,3354,3358,3331.100098,3342.149902,TCS,,
2023-03-06,3361.899902,3404.949951,3359,3371.850098,TCS,,
2023-03-08,3364,3396,3330.850098,3390.399902,TCS,,
2023-03-09,3385,3385,3330.850098,3336.850098,TCS,,
2023-03-10,3312.899902,3337.25,3290,3331,TCS,,
2023-03-13,3333,3369.800049,3272,3281.949951,TCS,,
2023-03-14,3280,3304.399902,3209.399902,3214.949951,TCS,,
2023-03-15,3250,3260.350098,3192,3198.899902,TCS,,
2023-03-16,3208,3219.800049,3172,3185,TCS,,
2023-03-17,3150.5,3221.399902,3144,3179.300049,TCS,,
2023-03-20,3169.649902,3169.649902,3095.050049,3143.300049,TCS,,
2023-03-21,3143.300049,3156.75,3097.449951,3106.100098,TCS,,
2023-03-22,3130.050049,3143.5,3106.100098,3130.800049,TCS,,
2023-03-23,3114.899902,3146.350098,3101,3124.649902,TCS,,
2023-03-24,3148.899902,3170,3106,3120.5,TCS,,
2023-03-27,3135,3152.75,3106,3122.300049,TCS,,
2023-03-28,3127,3149.550049,3110.149902,3115.899902,TCS,,
2023-03-29,3129,3150,3104.100098,3138.899902,TCS,,
2023-03-31,3189.949951,3213,3152,3205.899902,TCS,,
2023-04-03,3224.949951,3224.949951,3173.75,3200,TCS,,
2023-04-05,3185.5,3264.350098,3185.5,3239.800049,TCS,,
2023-04-06,3225,3257.350098,3215,3220.699951,TCS,,
2023-04-10,3220,3272,3215,3263.399902,TCS,,
2023-04-11,3264,3272.949951,3192.149902,3213.800049,TCS,,
2023-04-12,3227.949951,3260.949951,3199,3241.649902,TCS,,
2023-04-13,3210,3230,3180,3188.850098,TCS,,
2023-04-17,3134.100098,3163.399902,3070.25,3139.5,TCS,,
2023-04-18,3154.949951,3156.850098,3110.600098,3130.75,TCS,,
2023-04-19,3130.75,3140,3071.5,3089.600098,TCS,,
2023-04-20,3090,3113,3078,3104.800049,TCS,,
2023-04-21,3110,3164.449951,3100.800049,3160.850098,TCS,,
2023-04-24,3151.100098,3180.949951,3126.149902,3174.800049,TCS,,
2023-04-25,3183,3191.199951,3147.5,3176,TCS,,
2023-04-26,3181,3208.399902,3181,3198.149902,TCS,,
2023-04-27,3185,3199.199951,3170.649902,3187.949951,TCS,,
2023-04-28,3200.399902,3227.25,3196.25,3219.25,TCS,,
2023-05-02,3235,3235,3210,3219.399902,TCS,,
2023-05-03,3216,3216,3173.149902,3179.899902,TCS,,
2023-05-04,3180.149902,3224.449951,3178,3220.699951,TCS,,
2023-05-05,3220,3244,3210.050049,3230.699951,TCS,,
2023-05-08,3245,3254.850098,3231.300049,3250.600098,TCS,,
2023-05-09,3252.600098,3298,3246,3283.25,TCS,,
2023-05-10,3290,3306.5,3266.050049,3286.800049,TCS,,
2023-05-11,3309,3309.699951,3272,3282.149902,TCS,,
2023-05-12,3279.149902,3290,3260,3274.300049,TCS,,
2023-05-15,3284,3292,3248.350098,3255.050049,TCS,,
2023-05-16,3256.199951,3285,3250.449951,3258.149902,TCS,,
2023-05-17,3255.949951,3280,3198.25,3208.699951,TCS,,
2023-05-18,3225.949951,3228.949951,3195,3199.850098,TCS,,
2023-05-19,3210,3234.5,3203.050049,3222.850098,TCS,,
2023-05-22,3230,3308.449951,3217.050049,3298.699951,TCS,,
2023-05-23,3306,3327.949951,3290.100098,3297.050049,TCS,,
2023-05-24,3276,3317.199951,3276,3303.350098,TCS,,
2023-05-25,3294,3306,3267.100098,3293.5,TCS,,
2023-05-26,3293.5,3338.649902,3291,3328.899902,TCS,,
2023-05-29,3360.800049,3372,3312,3320.350098,TCS,,
2023-05-30,3315,3326.949951,3301.350098,3316.199951,TCS,,
2023-05-31,3309,3327.699951,3265.149902,3289.5,TCS,,
2023-06-01,3314,3340,3297.5,3324,TCS,,
2023-06-02,3326.25,3335.899902,3297.449951,3305.600098,TCS,,
2023-06-05,3315,3327,3285.050049,3288.899902,TCS,,
2023-06-06,3280,3288.850098,3220.600098,3232.300049,TCS,,
2023-06-07,3253,3278.850098,3241,3274.899902,TCS,,
2023-06-08,3261,3270,3233,3236.449951,TCS,,
2023-06-09,3245,3250,3205.350098,3209.300049,TCS,,
2023-06-12,3215,3254.399902,3211,3246.899902,TCS,,
2023-06-13,3260,3265,3239,3243.699951,TCS,,
2023-06-14,3243.699951,3255.850098,3225.850098,3251.050049,TCS,,
2023-06-15,3245.300049,3247.449951,3210,3216.300049,TCS,,
2023-06-16,3197,3199.399902,3156,3174.899902,TCS,,
2023-06-19,3190,3214.899902,3175,3210.399902,TCS,,
2023-06-20,3214,3232.5,3201.050049,3227.699951,TCS,,
2023-06-21,3250,3261.399902,3223.949951,3258.199951,TCS,,
2023-06-22,3260,3267.649902,3230.100098,3238.5,TCS,,
2022-06-22,2558.100098,2558.300049,2501,2505.600098,RELIANCE,,
2022-06-23,2515.050049,2525,2445,2464.949951,RELIANCE,,
2022-06-24,2480,2511,2468,2500.050049,RELIANCE,,
2022-06-27,2544.949951,2544.949951,2481.550049,2492.649902,RELIANCE,,
2022-06-28,2482.100098,2533.949951,2482.100098,2527.699951,RELIANCE,,
2022-06-29,2507.199951,2597,2501,2580.149902,RELIANCE,,
2022-06-30,2580,2615.899902,2566,2595.649902,RELIANCE,,
2022-07-01,2574.899902,2592,2365,2408.699951,RELIANCE,,
2022-07-04,2378.949951,2442,2366.100098,2413.699951,RELIANCE,,
2022-07-05,2423,2464.899902,2417.100098,2433.25,RELIANCE,,
2022-07-06,2420.100098,2441.949951,2388,2411.850098,RELIANCE,,
2022-07-07,2425.899902,2433.25,2375,2388.100098,RELIANCE,,
2022-07-08,2418,2418,2382.550049,2391.399902,RELIANCE,,
2022-07-11,2376.5,2428.800049,2370,2423.899902,RELIANCE,,
2022-07-12,2404,2439.699951,2404,2420.449951,RELIANCE,,
2022-07-13,2427.300049,2434,2373,2377.550049,RELIANCE,,
2022-07-14,2388,2433.949951,2376.949951,2397.149902,RELIANCE,,
2022-07-15,2415,2415,2383.100098,2401.800049,RELIANCE,,
2022-07-18,2421,2425,2392.300049,2422.25,RELIANCE,,
2022-07-19,2400.300049,2447,2400.300049,2437.100098,RELIANCE,,
2022-07-20,2540,2542.5,2486.25,2503,RELIANCE,,
2022-07-21,2494,2500,2467.300049,2486.300049,RELIANCE,,
2022-07-22,2500,2516.300049,2495,2503.100098,RELIANCE,,
2022-07-25,2467.449951,2467.449951,2403,2420.399902,RELIANCE,,
2022-07-26,2421.100098,2443.899902,2411.350098,2421.5,RELIANCE,,
2022-07-27,2419.949951,2427,2402,2419.199951,RELIANCE,,
2022-07-28,2436,2467.949951,2421,2457.100098,RELIANCE,,
2022-07-29,2474.699951,2517.100098,2464,2509.449951,RELIANCE,,
2022-08-01,2519.149902,2587.75,2507.600098,2574.850098,RELIANCE,,
2022-08-02,2572.5,2607.800049,2561.550049,2584.649902,RELIANCE,,
2022-08-03,2600,2610,2567.449951,2606.350098,RELIANCE,,
2022-08-04,2610,2617.75,2535,2571.899902,RELIANCE,,
2022-08-05,2576,2578.800049,2526.949951,2534,RELIANCE,,
2022-08-08,2531,2583.550049,2531,2567.149902,RELIANCE,,
2022-08-10,2576.899902,2589.899902,2557.050049,2582.5,RELIANCE,,
2022-08-11,2603.100098,2609.899902,2580.199951,2591.100098,RELIANCE,,
2022-08-12,2590.300049,2641.350098,2582.199951,2633,RELIANCE,,
2022-08-16,2646.199951,2657.300049,2627.300049,2651.300049,RELIANCE,,
2022-08-17,2665,2676.899902,2655.550049,2665.149902,RELIANCE,,
2022-08-18,2660,2669,2640.199951,2661.300049,RELIANCE,,
2022-08-19,2650,2661.699951,2604.949951,2613.850098,RELIANCE,,
2022-08-22,2617,2631.300049,2586,2606.600098,RELIANCE,,
2022-08-23,2594,2653.199951,2591.350098,2646.800049,RELIANCE,,
2022-08-24,2640.100098,2670,2635.350098,2639.75,RELIANCE,,
2022-08-25,2648.949951,2662.899902,2622.600098,2632.050049,RELIANCE,,
2022-08-26,2633,2650,2607,2618,RELIANCE,,
2022-08-29,2585,2655,2578.050049,2597.649902,RELIANCE,,
2022-08-30,2614,2645.25,2576.600098,2637.949951,RELIANCE,,
2022-09-01,2582.649902,2604.949951,2550.699951,2560.399902,RELIANCE,,
2022-09-02,2560.399902,2575.350098,2525.699951,2530.5,RELIANCE,,
2022-09-05,2531,2581.5,2531,2569.800049,RELIANCE,,
2022-09-06,2573,2606,2572,2596.850098,RELIANCE,,
2022-09-07,2575,2594.899902,2570,2581.75,RELIANCE,,
2022-09-08,2588.25,2598,2571,2585.399902,RELIANCE,,
2022-09-09,2610,2610,2564,2569.300049,RELIANCE,,
2022-09-12,2570.550049,2612,2570.550049,2598.050049,RELIANCE,,
2022-09-13,2618,2629.699951,2601,2619.75,RELIANCE,,
2022-09-14,2575,2610,2572.75,2588.350098,RELIANCE,,
2022-09-15,2583,2603.550049,2556.75,2562.699951,RELIANCE,,
2022-09-16,2543.75,2553,2491,2499.199951,RELIANCE,,
2022-09-19,2499.199951,2522.699951,2481.350098,2502.449951,RELIANCE,,
2022-09-20,2522.449951,2537.699951,2494.699951,2502.850098,RELIANCE,,
2022-09-21,2496.75,2533,2495,2509.75,RELIANCE,,
2022-09-22,2486,2503,2472.100098,2486.100098,RELIANCE,,
2022-09-23,2485,2495.949951,2436.100098,2439.5,RELIANCE,,
2022-09-26,2394.050049,2417.800049,2375.149902,2377.350098,RELIANCE,,
2022-09-27,2394,2426,2360.100098,2396.25,RELIANCE,,
2022-09-28,2360.350098,2378,2327.100098,2332.449951,RELIANCE,,
2022-09-29,2360,2367.5,2313,2325.300049,RELIANCE,,
2022-09-30,2311,2402,2311,2377.75,RELIANCE,,
2022-10-03,2391.5,2416.949951,2363,2369.5,RELIANCE,,
2022-10-04,2397.800049,2418,2390.149902,2413.199951,RELIANCE,,
2022-10-06,2429,2450,2418.149902,2422.100098,RELIANCE,,
2022-10-07,2414.649902,2443.899902,2414.649902,2432.350098,RELIANCE,,
2022-10-10,2405,2417.600098,2388,2405.800049,RELIANCE,,
2022-10-11,2414,2414,2351.100098,2357.899902,RELIANCE,,
2022-10-12,2352,2381.699951,2343.100098,2375.25,RELIANCE,,
2022-10-13,2371.399902,2394,2360.100098,2382.800049,RELIANCE,,
2022-10-14,2415,2416.350098,2369.100098,2370.699951,RELIANCE,,
2022-10-17,2355,2414,2343.600098,2408.75,RELIANCE,,
2022-10-18,2422,2463,2420.149902,2451.25,RELIANCE,,
2022-10-19,2454.5,2527.850098,2441.699951,2493.899902,RELIANCE,,
2022-10-20,2485,2519,2485,2500.600098,RELIANCE,,
2022-10-21,2507.699951,2516.800049,2467,2471.600098,RELIANCE,,
2022-10-24,2460,2502.5,2455.300049,2479.850098,RELIANCE,,
2022-10-25,2499,2499,2438,2441.550049,RELIANCE,,
2022-10-27,2458,2468.449951,2432.800049,2451.149902,RELIANCE,,
2022-10-28,2465,2535,2459.449951,2526.149902,RELIANCE,,
2022-10-31,2541,2560.949951,2532.199951,2549.600098,RELIANCE,,
2022-11-01,2600,2600,2508,2529.850098,RELIANCE,,
2022-11-02,2532.300049,2550.199951,2515,2545.649902,RELIANCE,,
2022-11-03,2529.850098,2559.550049,2525.050049,2555.149902,RELIANCE,,
2022-11-04,2553.899902,2600,2551.100098,2592.75,RELIANCE,,
2022-11-07,2591,2610.300049,2574,2606.600098,RELIANCE,,
2022-11-09,2610.300049,2621.949951,2590.050049,2604,RELIANCE,,
2022-11-10,2590,2596.550049,2563,2572.5,RELIANCE,,
2022-11-11,2600,2636,2588,2631.800049,RELIANCE,,
2022-11-14,2630.75,2642,2605.149902,2619.050049,RELIANCE,,
2022-11-15,2622.300049,2626.399902,2590,2607.300049,RELIANCE,,
2022-11-16,2610,2615.949951,2581.350098,2592.350098,RELIANCE,,
2022-11-17,2584.949951,2613,2580,2599.050049,RELIANCE,,
2022-11-18,2606.75,2609,2571.100098,2597.649902,RELIANCE,,
2022-11-21,2588,2588,2543.100098,2550.899902,RELIANCE,,
2022-11-22,2545,2568.5,2536.5,2565.050049,RELIANCE,,
2022-11-23,2575,2577.899902,2552.25,2557.050049,RELIANCE,,
2022-11-24,2566,2594,2548.199951,2579.100098,RELIANCE,,
2022-11-25,2589,2624.899902,2582.100098,2617.600098,RELIANCE,,
2022-11-28,2608.899902,2721.050049,2502,2707.550049,RELIANCE,,
2022-11-29,2703.949951,2731.649902,2694,2712.199951,RELIANCE,,
2022-11-30,2712.5,2745.449951,2698.199951,2731.350098,RELIANCE,,
2022-12-01,2741.800049,2755,2716,2723.300049,RELIANCE,,
2022-12-02,2730,2748,2700.600098,2722.149902,RELIANCE,,
2022-12-05,2712,2716.75,2678,2682.449951,RELIANCE,,
2022-12-06,2665.100098,2697,2661,2690.199951,RELIANCE,,
2022-12-07,2685,2695,2642.149902,2650.5,RELIANCE,,
2022-12-08,2660,2665,2640.100098,2649.25,RELIANCE,,
2022-12-09,2646,2660,2601.850098,2609.100098,RELIANCE,,
2022-12-12,2585.5,2623,2585,2613.100098,RELIANCE,,
2022-12-13,2613.100098,2633,2606.699951,2625,RELIANCE,,
2022-12-14,2637.649902,2638.949951,2611,2615.5,RELIANCE,,
2022-12-15,2602.5,2615,2571,2578.350098,RELIANCE,,
2022-12-16,2571,2618.800049,2558.149902,2565.600098,RELIANCE,,
2022-12-19,2581,2604,2566.699951,2599.300049,RELIANCE,,
2022-12-20,2583.899902,2626,2566,2621.800049,RELIANCE,,
2022-12-21,2621,2633,2576.100098,2584.5,RELIANCE,,
2022-12-22,2598,2604.649902,2566.75,2577.800049,RELIANCE,,
2022-12-23,2563.300049,2590.5,2492.25,2502.199951,RELIANCE,,
2022-12-26,2514.75,2542,2492.399902,2524.050049,RELIANCE,,
2022-12-27,2530,2548.800049,2515.25,2544.699951,RELIANCE,,
2022-12-28,2538,2549.800049,2521.5,2544.449951,RELIANCE,,
2022-12-29,2527,2548.899902,2525.5,2543.300049,RELIANCE,,
2022-12-30,2545.100098,2577,2541.100098,2547.199951,RELIANCE,,
2023-01-02,2550,2579,2548.199951,2575.899902,RELIANCE,,
2023-01-03,2565.050049,2573,2547.800049,2557.050049,RELIANCE,,
2023-01-04,2557,2561.050049,2514,2518.550049,RELIANCE,,
2023-01-05,2523.5,2536.399902,2504,2514.050049,RELIANCE,,
2023-01-06,2526.649902,2547.949951,2518.300049,2536.899902,RELIANCE,,
2023-01-09,2545.300049,2602,2543.350098,2596.800049,RELIANCE,,
2023-01-10,2606,2606,2546,2558.399902,RELIANCE,,
2023-01-11,2552.5,2558,2521.100098,2526.149902,RELIANCE,,
2023-01-12,2524.850098,2532.5,2465,2471.600098,RELIANCE,,
2023-01-13,2458.399902,2472.899902,2434.600098,2467.600098,RELIANCE,,
2023-01-16,2472.699951,2479.649902,2427,2444.100098,RELIANCE,,
2023-01-17,2458,2483,2450.600098,2478.800049,RELIANCE,,
2023-01-18,2473.5,2491.100098,2460.350098,2474.699951,RELIANCE,,
2023-01-19,2472.899902,2481.149902,2456.649902,2472.050049,RELIANCE,,
2023-01-20,2475,2475,2437.25,2442.649902,RELIANCE,,
2023-01-23,2449,2466.199951,2425,2430.300049,RELIANCE,,
2023-01-24,2440,2443.649902,2387.350098,2415.949951,RELIANCE,,
